Wed 08/29/2018 at 13:31:00.05 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Thu 08/30/2018 at  7:41:38.94 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Thu 08/30/2018 at  7:42:38.23 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Fri 08/31/2018 at  7:45:35.96 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 08/31/2018 at  7:46:01.40 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Sat 09/01/2018 at  9:38:05.09 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Sat 09/01/2018 at  9:38:38.62 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Mon 09/03/2018 at 20:19:20.60 	 IT101307 	  10.0.70.6(Preferred)  	 devind Started Update 					
Mon 09/03/2018 at 20:19:20.60 	 IT101307 	 devind 						
Tue 09/04/2018 at  8:19:03.76 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 09/04/2018 at  8:19:36.82 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Tue 09/04/2018 at 11:36:40.44 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Tue 09/04/2018 at 11:37:11.84 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Wed 09/05/2018 at  7:56:54.48 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Wed 09/05/2018 at  7:57:44.58 	 IT101307 	 devind Completed Update from \\NETWORKSRV04HQ 						
Wed 09/05/2018 at 18:41:40.93 	 IT101307 	  10.0.70.4(Preferred)  	 devind Started Update 					
Wed 09/05/2018 at 18:41:40.93 	 IT101307 	 devind 						
Thu 09/06/2018 at  7:46:22.63 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Thu 09/06/2018 at  7:47:08.37 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Fri 09/07/2018 at  6:29:59.94 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 09/07/2018 at  6:30:20.94 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Fri 09/07/2018 at  6:33:03.39 	 IT101307 	  10.128.6.8(Preferred)  	 devind Started Update 					
Fri 09/07/2018 at  6:33:03.39 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Fri 09/07/2018 at  6:33:50.37 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
Sat 09/08/2018 at 12:39:24.41 	 IT101307 	  10.128.26.17(Preferred)  	 devind Started Update 					
Sat 09/08/2018 at 12:40:05.32 	 IT101307 	 devind Completed Update from \\NETWORKSRV05HQ 						
